Fecha,Unidades
2012-07-25,1242.736507790304
2012-07-26,1321.626815129619
2012-07-27,1357.0174264760958
2012-07-28,558.6772740082909
2012-07-29,5.843652862790373
2012-07-30,1029.1580638038076
2012-07-31,1288.4700591385044
2012-08-01,1060.7794394431264
2012-08-02,1227.978968541036
2012-08-03,1321.0264247996033
2012-08-04,316.7334642934103
2012-08-05,-44.81476414472178
2012-08-06,827.1837070973309
2012-08-07,1019.8134667372129
2012-08-08,1172.1014634688127
2012-08-09,1357.146953405624
2012-08-10,1380.192786637887
2012-08-11,391.6057532415825
2012-08-12,39.774256755361364
2012-08-13,860.927538137975
2012-08-14,1054.634610038378
2012-08-15,1226.4808687662212
2012-08-16,1275.921723593533
2012-08-17,1180.4574461087707
2012-08-18,303.9228261163993
2012-08-19,-12.907273268434862
2012-08-20,621.005024026239
2012-08-21,869.9884591447714
2012-08-22,1089.1997172869726
2012-08-23,1178.1465591546944
2012-08-24,1103.3188223610034
2012-08-25,308.38632464908375
2012-08-26,-8.494360481559813
2012-08-27,898.0474679226629
2012-08-28,958.0147299322595
2012-08-29,1169.9770812250608
2012-08-30,1326.014450537446
2012-08-31,1335.8259928496152
2012-09-01,330.48902745995184
2012-09-02,38.74711220340138
2012-09-03,862.7841919538413
2012-09-04,1075.0690325156463
2012-09-05,1175.052946555884
2012-09-06,1307.2363369682523
2012-09-07,1242.9462456981864
2012-09-08,361.80256538677503
2012-09-09,60.28168775052074
2012-09-10,971.138028625627
2012-09-11,1078.5902748045044
2012-09-12,1332.7681847897547
2012-09-13,1365.869702484047
2012-09-14,1327.2089305330044
2012-09-15,350.30337631140367
2012-09-16,16.264675365278194
2012-09-17,824.4169252897524
2012-09-18,970.4367250960031
2012-09-19,1162.6000968169903
2012-09-20,1084.6871236707393
2012-09-21,1183.236574363244
2012-09-22,371.8540243561424
2012-09-23,21.885160404366815
2012-09-24,861.190063307922
2012-09-25,889.61483739968
2012-09-26,1243.266099032054
2012-09-27,1193.524107531049
2012-09-28,1190.3910418318712
2012-09-29,541.5532156704527
2012-09-30,6.705278182143268
2012-10-01,629.6984836689264
2012-10-02,1058.841887141021
2012-10-03,1188.6800389920484
2012-10-04,1267.0763041685739
2012-10-05,1335.749466896571
2012-10-06,366.91724897434193
2012-10-07,7.940089436303586
2012-10-08,629.3494306818527
2012-10-09,1055.8356304820804
2012-10-10,1296.144001611845
2012-10-11,1335.7829885456915
2012-10-12,1360.5076758843074
2012-10-13,327.88912869723987
2012-10-14,-3.9239931672725823
2012-10-15,430.20264006452146
2012-10-16,895.0913675717928
2012-10-17,1049.3164780288073
2012-10-18,1108.8915864511803
2012-10-19,1198.5116936938903
2012-10-20,332.7602496721835
2012-10-21,20.292089123291966
2012-10-22,825.8442331690785
2012-10-23,959.3211993980914
2012-10-24,1094.9353480203854
2012-10-25,1054.0903670434197
2012-10-26,1215.637352461759
2012-10-27,298.69006347401535
2012-10-28,-93.89539153773516
2012-10-29,861.8967485082401
2012-10-30,1264.4186886774678
2012-10-31,1322.0422323056464
2012-11-01,1075.7922230959186
2012-11-02,1257.789139383209
2012-11-03,272.0607044836429
2012-11-04,-72.95281549270325
2012-11-05,299.9240050790832
2012-11-06,978.8087348046912
2012-11-07,1090.7133186378585
2012-11-08,1229.614510270771
2012-11-09,1368.0995903292908
2012-11-10,405.89311529151314
2012-11-11,-38.405407632850675
2012-11-12,478.825891522573
2012-11-13,860.8172899657804
2012-11-14,1136.5634361115
2012-11-15,1203.852630088535
2012-11-16,1237.8690901130065
2012-11-17,344.1881279609238
2012-11-18,-18.61955651407705
2012-11-19,646.6231121697956
2012-11-20,871.2152945076798
2012-11-21,1123.6945631175215
2012-11-22,1195.2867594459578
2012-11-23,1258.6468470449224
2012-11-24,340.51012884649504
2012-11-25,-90.9716554987693
2012-11-26,796.0358372815135
2012-11-27,1140.596264503538
2012-11-28,1427.001456106421
2012-11-29,1527.0704857423939
2012-11-30,1388.8268411515983
2012-12-01,420.10543724521494
2012-12-02,90.47542346889612
2012-12-03,757.6294395295469
2012-12-04,1341.7634980129772
2012-12-05,1405.251148386458
2012-12-06,1535.7114891408678
2012-12-07,1488.6068795559518
2012-12-08,206.2626019032999
2012-12-09,-32.33036155836753
2012-12-10,832.2337532291765
2012-12-11,1539.6094525274125
2012-12-12,1663.2050551441152
2012-12-13,1829.4945799567554
2012-12-14,1844.080501279796
2012-12-15,497.14861384640426
2012-12-16,84.61855253496596
2012-12-17,1084.5930020862822
2012-12-18,1827.1690460458422
2012-12-19,1871.0955327237448
2012-12-20,1952.9566050695091
2012-12-21,1891.238164631897
2012-12-22,557.9098721786557
2012-12-23,106.47860263641805
2012-12-24,963.5314067811856
2012-12-25,973.0592863382589
2012-12-26,1209.4376368123828
2012-12-27,1499.858397384733
2012-12-28,1364.7597987847607
2012-12-29,425.07531462100195
2012-12-30,-160.83445111140512
2012-12-31,893.6788944879434
2013-01-01,542.5862614335028
2013-01-02,654.079726836473
2013-01-03,639.6804724966297
2013-01-04,746.7354865939003
2013-01-05,175.51284829915096
2013-01-06,-78.94792862504295
2013-01-07,263.24787184779814
2013-01-08,710.0777719506239
2013-01-09,767.627218062479
2013-01-10,846.3046894942006
2013-01-11,909.8929284364482
2013-01-12,319.66756429661336
2013-01-13,50.81011277524557
2013-01-14,681.7640165184158
2013-01-15,1005.5527587257436
2013-01-16,1060.6290516537354
2013-01-17,1033.9587729882617
2013-01-18,991.7055113015991
2013-01-19,343.3580930432286
2013-01-20,22.532120381999047
2013-01-21,670.319321958489
2013-01-22,967.7504528470101
2013-01-23,1000.113738120173
2013-01-24,949.1028769184222
2013-01-25,893.1014364753087
2013-01-26,306.1801087130173
2013-01-27,-25.73968966127866
2013-01-28,611.722442354516
2013-01-29,891.7203308745237
2013-01-30,1201.6816493706442
2013-01-31,1211.8304681478735
2013-02-01,926.7751485562511
2013-02-02,299.02868992818344
2013-02-03,50.73840746698367
2013-02-04,753.0640423809834
2013-02-05,970.4087604563665
2013-02-06,1053.5875020695594
2013-02-07,1060.3994949778535
2013-02-08,1184.1537930360926
2013-02-09,294.7050263167422
2013-02-10,-21.631616026270404
2013-02-11,787.7748571172972
2013-02-12,1005.6402518539269
2013-02-13,1222.6898819224998
2013-02-14,1204.5258498733501
2013-02-15,1260.8066742912229
2013-02-16,305.60084879725554
2013-02-17,11.013569333934266
2013-02-18,830.897571108671
2013-02-19,1020.3495496314581
2013-02-20,1088.5314120929852
2013-02-21,1251.8071493139048
2013-02-22,1271.6564175754968
2013-02-23,324.9397264532958
2013-02-24,-10.564155399914767
2013-02-25,755.4664232550673
2013-02-26,965.8295908633532
2013-02-27,1170.5931719312773
2013-02-28,977.2119967811817
2013-03-01,986.519005313438
2013-03-02,329.8805614670425
2013-03-03,71.83524752545884
2013-03-04,730.7745032474094
2013-03-05,1081.0053877491634
2013-03-06,1112.4153761333775
2013-03-07,1135.5323274021307
2013-03-08,1248.979003209217
2013-03-09,332.08971794233344
2013-03-10,5.998044118936903
2013-03-11,803.7524303145426
2013-03-12,1163.463218065452
2013-03-13,1316.4263277547
2013-03-14,1302.359022455376
2013-03-15,1344.2775610817837
2013-03-16,364.5517658244784
2013-03-17,64.08816000373565
2013-03-18,729.3837575684979
2013-03-19,1133.544887452204
2013-03-20,1173.4835986733974
2013-03-21,1329.1810591114047
2013-03-22,1315.0515949766495
2013-03-23,354.7437773915577
2013-03-24,-63.45294347283428
2013-03-25,497.0483631764638
2013-03-26,925.2262449685237
2013-03-27,1068.3531395805185
2013-03-28,847.2775363688269
2013-03-29,950.3396935625079
2013-03-30,538.5142008375911
2013-03-31,-13.957354828281476
2013-04-01,579.0473785109701
2013-04-02,907.7981250700062
2013-04-03,932.2080802591554
2013-04-04,944.3798649350488
2013-04-05,874.8138069917032
2013-04-06,249.62592722101792
2013-04-07,-23.59111674683036
2013-04-08,685.7045638311719
2013-04-09,1100.101663158062
2013-04-10,1228.4351857599656
2013-04-11,1208.4576736632214
2013-04-12,1142.5388963803584
2013-04-13,304.68498187779306
2013-04-14,15.095286565054174
2013-04-15,754.5183206314483
2013-04-16,1101.222947465951
2013-04-17,1121.645524147632
2013-04-18,1050.2001987817398
2013-04-19,989.7607717521768
2013-04-20,347.0753711463772
2013-04-21,54.29287977173528
2013-04-22,714.4579999221071
2013-04-23,1118.1664035860792
2013-04-24,1243.4737163977218
2013-04-25,1220.6967282469084
2013-04-26,1309.8818284452127
2013-04-27,515.7705144931342
2013-04-28,-18.258233281095887
2013-04-29,812.0608585361819
2013-04-30,1357.9589969718074
2013-05-01,735.3331202510685
2013-05-02,910.2137683363841
2013-05-03,957.5491781434797
2013-05-04,235.72044934411096
2013-05-05,-34.66697959581212
2013-05-06,568.4340477251528
2013-05-07,986.4319528304593
2013-05-08,1214.5500167513144
2013-05-09,1330.7139059887984
2013-05-10,1288.2634126909988
2013-05-11,309.6105549475677
2013-05-12,-21.05247312227998
2013-05-13,655.7979966872086
2013-05-14,1012.8190012339562
2013-05-15,1227.096035431072
2013-05-16,1265.0529499079682
2013-05-17,1130.2541478362398
2013-05-18,302.4262443855222
2013-05-19,22.853589585196872
2013-05-20,646.3367103095976
2013-05-21,1031.7709368950327
2013-05-22,1218.3040920695921
2013-05-23,1307.3696944937203
2013-05-24,1220.4684451216904
2013-05-25,378.65627272202227
2013-05-26,49.58969323224349
2013-05-27,810.5669340829253
2013-05-28,1072.4277398787867
2013-05-29,1308.063608526946
2013-05-30,1424.960958219063
2013-05-31,1531.348487812225
2013-06-01,219.27400213610878
2013-06-02,-21.819454735309087
2013-06-03,529.6664183664038
2013-06-04,914.8678129349842
2013-06-05,1036.827180418139
2013-06-06,1180.24390861923
2013-06-07,1151.038085862383
2013-06-08,364.6353025604048
2013-06-09,27.06955304057529
2013-06-10,593.7169066087929
2013-06-11,947.2440505735854
2013-06-12,1191.9659299934976
2013-06-13,1267.5741353385276
2013-06-14,1221.1650809773864
2013-06-15,317.7104528381544
2013-06-16,2.3218654058328267
2013-06-17,739.3742235518412
2013-06-18,938.1157086896446
2013-06-19,1119.1332290083074
2013-06-20,1153.6510446199761
2013-06-21,1204.8224899570896
2013-06-22,374.9526127296457
2013-06-23,5.552917120707052
2013-06-24,617.0264203185299
2013-06-25,957.1051113010908
2013-06-26,1339.4214982890555
2013-06-27,1385.5383415374122
2013-06-28,1386.6106447026775
2013-06-29,601.8812467732375
2013-06-30,-10.503926709231077
2013-07-01,589.5042413225976
2013-07-02,890.3529738310685
2013-07-03,1027.9609223106404
2013-07-04,1142.6357948012012
2013-07-05,1178.8200350608356
2013-07-06,348.41565198540525
2013-07-07,4.759896070770601
2013-07-08,726.8337583897616
2013-07-09,987.195163652247
2013-07-10,1212.5745172352638
2013-07-11,1280.459316461416
2013-07-12,1236.3488505371106
2013-07-13,315.06835388310463
2013-07-14,-12.875347584860297
2013-07-15,715.3616810062272
2013-07-16,970.3623828477301
2013-07-17,1125.9130106926868
2013-07-18,1144.451110853929
2013-07-19,1104.2097893397356
2013-07-20,279.26791941454553
2013-07-21,-16.62058616184455
2013-07-22,813.3895609144511
2013-07-23,957.1195821411329
2013-07-24,1240.23217243958
2013-07-25,1253.1707556884264
2013-07-26,1382.5553612494004
2013-07-27,472.3102414128919
2013-07-28,-28.220841490814205
2013-07-29,868.5676704678051
2013-07-30,1308.7932918545032
2013-07-31,1445.1374203191604
2013-08-01,1049.3684461472435
2013-08-02,1179.7148605244427
2013-08-03,314.6200814796511
2013-08-04,-27.34159452165455
2013-08-05,672.4019673599524
2013-08-06,939.2226509041642
2013-08-07,813.5632078766641
2013-08-08,1079.6306652112994
2013-08-09,1262.4741699271556
2013-08-10,353.5415535966765
2013-08-11,-0.9854997302065203
2013-08-12,818.7249754074453
2013-08-13,955.0509732687841
2013-08-14,1170.3186446569582
2013-08-15,1235.0862852454454
2013-08-16,1204.3709153790994
2013-08-17,360.2579842781129
2013-08-18,-22.237487570301955
2013-08-19,647.7818917018111
2013-08-20,861.8940540313748
2013-08-21,1072.6689777923966
2013-08-22,1173.5208861827382
2013-08-23,1183.1891668246217
2013-08-24,354.25345675035214
2013-08-25,11.590813460406407
2013-08-26,888.6760380976608
2013-08-27,995.4864891257855
2013-08-28,1172.0277576979936
2013-08-29,1180.0666402168958
2013-08-30,1376.6493193316087
2013-08-31,561.7045419946223
2013-09-01,6.9175239308358005
2013-09-02,774.6147372133436
2013-09-03,1004.6368185414905
2013-09-04,1072.058211106278
2013-09-05,1168.7084451413048
2013-09-06,1257.2625503675795
2013-09-07,266.16825330263583
2013-09-08,4.678835172918506
2013-09-09,907.016963676576
2013-09-10,1022.8744095743737
2013-09-11,1228.2876585596023
2013-09-12,1309.0871265108904
2013-09-13,1270.6888080385806
2013-09-14,333.6387124547887
2013-09-15,-11.643983677016662
2013-09-16,777.3253962776845
2013-09-17,1008.6858141081672
2013-09-18,1107.9406857264619
2013-09-19,1199.0204777434956
2013-09-20,1088.1602325667411
2013-09-21,360.3403753727197
2013-09-22,49.2862185342173
2013-09-23,946.0290737557366
2013-09-24,1039.0113391361488
2013-09-25,1222.2177087971581
2013-09-26,1329.6438796516206
2013-09-27,1303.7224392087944
2013-09-28,568.0242068649641
2013-09-29,18.06833263398823
2013-09-30,1163.1384841844988
2013-10-01,946.6521025419353
2013-10-02,1038.7898419687488
2013-10-03,1203.9551573706715
2013-10-04,1303.8268017989953
2013-10-05,282.01148108957324
2013-10-06,33.32480526676015
2013-10-07,584.9018695673659
2013-10-08,993.2028966687311
2013-10-09,1198.7501043112552
2013-10-10,1316.143813889576
2013-10-11,1317.6160796692327
2013-10-12,304.2098951525431
2013-10-13,-43.38456144867393
2013-10-14,474.1256406579438
2013-10-15,882.7317398613636
2013-10-16,1094.3462579367692
2013-10-17,1132.8762414089056
2013-10-18,1174.7172380775128
2013-10-19,341.81911286218093
2013-10-20,40.90505402895369
2013-10-21,733.8221927198133
2013-10-22,1023.5718958127252
2013-10-23,1190.9626364515043
2013-10-24,1216.9225529995317
2013-10-25,1208.202218942432
2013-10-26,365.9896816290184
2013-10-27,-80.61300534493996
2013-10-28,949.3828295732899
2013-10-29,1109.9290199932113
2013-10-30,1382.8252926000414
2013-10-31,1391.9888258173746
2013-11-01,1128.4804851492333
2013-11-02,245.68256055587622
2013-11-03,-60.9691266417299
2013-11-04,253.32969619683413
2013-11-05,751.4832759631577
2013-11-06,1048.3444737788209
2013-11-07,1125.6037394801551
2013-11-08,1303.366454435957
2013-11-09,395.6742882814521
2013-11-10,3.301925754918698
2013-11-11,440.553891699777
2013-11-12,887.6548628507159
2013-11-13,1121.8296439444005
2013-11-14,1234.5448850054204
2013-11-15,1276.0781388671994
2013-11-16,307.22174330571914
2013-11-17,4.512130052279366
2013-11-18,643.9387223821772
2013-11-19,943.6463793973955
2013-11-20,1032.5133697109675
2013-11-21,1262.9853828662492
2013-11-22,1339.6616853577914
2013-11-23,462.6513960581832
2013-11-24,62.96712241271148
2013-11-25,781.4974696536494
2013-11-26,994.0813135122714
2013-11-27,1551.5858387606734
2013-11-28,1675.8792362016598
2013-11-29,1551.906338318165
2013-11-30,726.0947247058689
2013-12-01,61.82434257609499
2013-12-02,706.5057013022908
2013-12-03,1337.5550104221818
2013-12-04,1349.3854586081309
2013-12-05,1453.5423269403389
2013-12-06,1524.3580738078438
2013-12-07,389.04283911733546
2013-12-08,-147.0791891780859
2013-12-09,759.2607985268844
2013-12-10,1396.7755201241453
2013-12-11,1539.1925799831747
2013-12-12,1770.4591925361437
2013-12-13,1846.9414225325509
2013-12-14,502.7166455094407
2013-12-15,69.2772134706123
2013-12-16,1077.5829827558234
2013-12-17,1775.1750160933789
2013-12-18,1887.58401590056
2013-12-19,2004.5626004496737
2013-12-20,1956.4193798135275
2013-12-21,668.5071042059111
2013-12-22,187.79550669371514
2013-12-23,1351.2622467907408
2013-12-24,1421.8230717387014
2013-12-25,1214.0958671019869
2013-12-26,1322.7146564193056
2013-12-27,1575.8251444813595
2013-12-28,619.1764031972228
2013-12-29,-9.589931777623455
2013-12-30,1284.0351144711456
2013-12-31,1386.5098143757577
2014-01-01,528.9935775059392
2014-01-02,490.6315379503902
2014-01-03,503.21033489695407
2014-01-04,157.35158864625913
2014-01-05,-65.45208511103245
2014-01-06,269.5595611613447
2014-01-07,639.015771336458
2014-01-08,813.8637128615195
2014-01-09,753.9179865760639
2014-01-10,862.5476617759069
2014-01-11,285.82816577354606
2014-01-12,7.485690573449491
2014-01-13,676.4827259654421
2014-01-14,969.9663832624675
2014-01-15,1058.5185633218732
2014-01-16,951.3031985945688
2014-01-17,1018.4409947808543
2014-01-18,301.7041017172782
2014-01-19,17.517256283923683
2014-01-20,655.2182145796531
2014-01-21,997.3404173249272
2014-01-22,999.399399440932
2014-01-23,1010.6763858186181
2014-01-24,923.8251911170188
2014-01-25,323.2447839342201
2014-01-26,20.663013323308373
2014-01-27,718.8202832517388
2014-01-28,1132.9158115060766
2014-01-29,1174.1995197070435
2014-01-30,1381.72253766419
2014-01-31,1643.9994095886839
2014-02-01,186.02559793465446
2014-02-02,-27.494891000727385
2014-02-03,697.9815408724105
2014-02-04,1010.955728809725
2014-02-05,1078.4760100314004
2014-02-06,997.5440703842381
2014-02-07,1068.2893014252115
2014-02-08,319.6678069203788
2014-02-09,21.575127626463342
2014-02-10,865.2688157936266
2014-02-11,1052.2981886670468
2014-02-12,1273.193492902415
2014-02-13,1147.245259339149
2014-02-14,1216.7612014104636
2014-02-15,303.29632100881327
2014-02-16,-8.009439889775491
2014-02-17,856.2132109077057
2014-02-18,968.0722846724254
2014-02-19,1095.6495226166398
2014-02-20,1058.997559526411
2014-02-21,1233.8617326975461
2014-02-22,328.22562711094866
2014-02-23,-20.620460751991345
2014-02-24,780.0452641072044
2014-02-25,1008.467808711374
2014-02-26,1353.978382564546
2014-02-27,1456.8719584833686
2014-02-28,1518.7158196173116
2014-03-01,200.8458959527657
2014-03-02,-18.040281627876062
2014-03-03,638.5873128547169
2014-03-04,1099.0206385941283
2014-03-05,1121.1737977995917
2014-03-06,1042.833731154891
2014-03-07,1098.2650269395963
2014-03-08,329.34823494767073
2014-03-09,27.90215538613874
2014-03-10,839.6204848262904
2014-03-11,1147.2232025102555
2014-03-12,1322.7513847294117
2014-03-13,1187.8237850854873
2014-03-14,1243.9370180080036
2014-03-15,306.29813499629796
2014-03-16,-1.0236205977750992
2014-03-17,784.734201814965
2014-03-18,1027.7744909253438
2014-03-19,1117.4286193246444
2014-03-20,1087.2721639760414
2014-03-21,1240.466912124045
2014-03-22,312.4266335621009
2014-03-23,-23.645285154795925
2014-03-24,500.39065805437184
2014-03-25,978.5185560467959
2014-03-26,1261.0297877913267
2014-03-27,1361.1248309382877
2014-03-28,1399.9109754518881
2014-03-29,637.1189176843906
2014-03-30,-32.32756116961331
2014-03-31,1078.4077559983618
2014-04-01,641.0911757079408
2014-04-02,852.2122842586402
2014-04-03,680.9094918330927
2014-04-04,883.2594089727195
2014-04-05,270.3589540921449
2014-04-06,-1.9773411469616882
2014-04-07,702.8079715304218
2014-04-08,1150.604578608881
2014-04-09,1294.0284340820112
2014-04-10,1150.508729000874
2014-04-11,1101.433110952612
2014-04-12,275.37778470559624
2014-04-13,-44.331267474590476
2014-04-14,771.6136224731654
2014-04-15,1005.891311540123
2014-04-16,1101.0025086870676
2014-04-17,835.4592964621136
2014-04-18,799.3103003013953
2014-04-19,210.72769533241782
2014-04-20,-15.942998034244102
2014-04-21,612.6275207193972
2014-04-22,1047.0247686191792
2014-04-23,1157.9313898951748
2014-04-24,1151.315977339364
2014-04-25,1196.2265289473833
2014-04-26,414.90716921660294
2014-04-27,95.22264447211128
2014-04-28,873.6923277716483
2014-04-29,1475.3705405214803
2014-04-30,1690.223450840268
2014-05-01,576.1748379448479
2014-05-02,800.5675164551454
2014-05-03,211.93940769407567
2014-05-04,21.91003273305868
2014-05-05,662.0839624357573
2014-05-06,999.0655473005057
2014-05-07,1059.91795860744
2014-05-08,1203.0659937004575
2014-05-09,1278.824913609064
2014-05-10,365.50913328020124
2014-05-11,42.368412219976065
2014-05-12,796.5949772812818
2014-05-13,1079.5697461781529
2014-05-14,1293.3598730288115
2014-05-15,1204.0417025029922
2014-05-16,1210.4230511830103
2014-05-17,344.58950538180704
2014-05-18,-37.63878832029754
2014-05-19,576.0375269585963
2014-05-20,1053.306278498241
2014-05-21,1225.611149496184
2014-05-22,1236.0706106702257
2014-05-23,1224.5103949959596
2014-05-24,342.5466093799808
2014-05-25,21.470080252324102
2014-05-26,746.2232431366535
2014-05-27,1361.3986070947506
2014-05-28,1638.9827536416815
2014-05-29,1629.914002149037
2014-05-30,1817.6770196305838
2014-05-31,779.4138425186926
2014-06-01,-114.4336569084027
2014-06-02,447.5753400632545
2014-06-03,914.0287654751294
2014-06-04,1179.5144470202422
2014-06-05,1120.6809514777733
2014-06-06,1222.6233669304913
2014-06-07,348.752022404226
2014-06-08,51.92945556091209
2014-06-09,689.4887005299736
2014-06-10,1099.9347627350096
2014-06-11,1352.9360874159051
2014-06-12,1274.0028970307528
2014-06-13,1277.0994451797742
2014-06-14,350.580648483054
2014-06-15,9.863169600951569
2014-06-16,669.5535330431878
2014-06-17,1049.5487539261255
2014-06-18,1081.2403255969289
2014-06-19,1136.7306969900867
2014-06-20,1079.631537039627
2014-06-21,352.31859625354707
2014-06-22,9.704889920963288
2014-06-23,522.2509444465104
2014-06-24,1024.998398207956
